,Date,Open,High,Low,Close,Adj Close,Volume,RSI_14_Day,Moving Average Convergence Divergence_MACD,True Strength Index TSI,SMA_20,SMA_50,Vol_Avg,Vol_Avg_Ind
118,2021-02-22,3208.1298828125,3232.320068359375,3172.260009765625,3180.739990234375,3180.739990234375,3515700,41.76482387107698,7.19666676693123,2.999756515804146,3290.2954711914062,3231.0517724609376,2996970.0,1171995.1207631745
119,2021-02-23,3127.030029296875,3204.72998046875,3093.60009765625,3194.5,3194.5,4677200,43.306352811605414,0.4593817005634264,0.4829065764823409,3285.3204711914063,3232.8577734375,3138950.0,9685517.298336146
120,2021-02-24,3166.75,3171.22998046875,3125.3798828125,3159.530029296875,3159.530029296875,3011300,40.38083470191903,-7.613740761548343,-2.5491825972378592,3276.990478515625,3234.01857421875,3219730.0,-1181280.6204086216
121,2021-02-25,3136.739990234375,3178.260009765625,3047.760009765625,3057.159912109375,3057.159912109375,4533800,33.29093906662072,-22.017705974408727,-7.791683612074561,3268.2194702148436,3232.8333740234375,3357950.0,-581876.8093938123
122,2021-02-26,3095.199951171875,3122.43994140625,3036.699951171875,3092.929931640625,3092.929931640625,4275900,37.42517140106848,-30.198692656581898,-10.72218809062141,3260.9849609375,3231.5525732421875,3555400.0,-398789.8704873576
123,2021-03-01,3127.889892578125,3149.56005859375,3097.989990234375,3146.139892578125,3146.139892578125,2729100,43.076612852404544,-32.019756986497214,-11.325759829288922,3257.9819580078124,3231.17296875,3594780.0,-240963.96543236112
124,2021-03-02,3143.469970703125,3163.52001953125,3087.1201171875,3094.530029296875,3094.530029296875,2595800,39.36319080777228,-37.19838681716419,-13.057522712784369,3245.5644653320314,3228.2443701171874,3596890.0,-198797.28008885653
125,2021-03-03,3081.179931640625,3107.780029296875,2995.0,3005.0,3005.0,3988700,33.90317568330927,-47.973386693425255,-16.478475036930785,3226.8144653320314,3223.6227685546874,3666010.0,-242055.16536334294
126,2021-03-04,3012.0,3058.1298828125,2945.429931640625,2977.570068359375,2977.570068359375,5481600,32.41946221588532,-58.05664943310967,-19.68763707475791,3210.0664672851562,3219.141171875,3911430.0,-278428.53762415797
127,2021-03-05,3005.0,3009.0,2881.0,3000.4599609375,3000.4599609375,5388600,34.97676382305015,-63.46913206073896,-21.445759092579028,3193.5394653320313,3215.0267724609375,4019770.0,-251266.46143594148
128,2021-03-08,3015.0,3064.590087890625,2951.31005859375,2951.949951171875,2951.949951171875,4185000,32.19617437762125,-70.85594737023257,-23.8149075089467,3173.5294677734373,3209.93537109375,4086700.0,-175730.26468516808
129,2021-03-09,3017.989990234375,3090.9599609375,3005.14990234375,3062.85009765625,3062.85009765625,4030000,43.29472244009757,-66.9894902040669,-22.11755148758504,3160.5249755859377,3207.48697265625,4021980.0,-182208.23413758562
130,2021-03-10,3098.449951171875,3116.4599609375,3030.050048828125,3057.639892578125,3057.639892578125,3012500,42.93911370019673,-63.61241110419223,-20.920633257686806,3148.1569702148436,3205.1859716796876,4022100.0,-143996.59718202488
131,2021-03-11,3104.010009765625,3131.780029296875,3082.929931640625,3113.590087890625,3113.590087890625,2776400,47.889032506793114,-55.778517720737455,-18.292662291081157,3139.507470703125,3201.77857421875,3846360.0,-151776.70455074616
132,2021-03-12,3075.0,3098.97998046875,3045.5,3089.489990234375,3089.489990234375,2421900,46.03650860330215,-50.92764944585542,-16.733573496395262,3130.8754760742186,3197.1283740234376,3660960.0,-144732.98249902955
133,2021-03-15,3074.570068359375,3082.239990234375,3032.090087890625,3081.679931640625,3081.679931640625,2913600,45.42327440222583,-47.169743567595106,-15.659431010575103,3121.073974609375,3193.044970703125,3679410.0,-186060.40015326175
134,2021-03-16,3104.969970703125,3128.909912109375,3075.860107421875,3091.860107421875,3091.860107421875,2538800,46.425052225661695,-42.875896365842436,-14.491160064089623,3112.219482421875,3189.74357421875,3673710.0,-175196.46382841156
135,2021-03-17,3073.219970703125,3173.050048828125,3070.219970703125,3135.72998046875,3135.72998046875,3118600,50.63055537921543,-35.52365741810854,-12.246458661526063,3103.5739868164064,3188.725576171875,3586700.0,-254653.20924142026
136,2021-03-18,3101.0,3116.6298828125,3025.0,3027.989990234375,3027.989990234375,3649600,41.92619449081058,-37.95296118677879,-12.887810533975044,3088.5619873046876,3184.91517578125,3403500.0,-283182.3132702695
137,2021-03-19,3029.22998046875,3077.2900390625,3016.6298828125,3074.9599609375,3074.9599609375,4625400,46.263514793110595,-35.67693999225867,-12.039119244863027,3079.814990234375,3183.64677734375,3327180.0,-384197.54019577574
138,2021-03-22,3067.85009765625,3126.580078125,3060.050048828125,3110.8701171875,3110.8701171875,2902200,49.37648655784138,-30.62258905267845,-10.35636709198561,3076.321496582031,3182.6209814453123,3198900.0,-280233.40368514933
139,2021-03-23,3127.0,3182.0,3120.85009765625,3137.5,3137.5,3817300,51.61496850761419,-24.189372156338322,-8.283823831746833,3073.4714965820312,3181.716982421875,3177630.0,-460813.7591447349
140,2021-03-24,3151.0400390625,3160.31005859375,3085.14990234375,3087.070068359375,3087.070068359375,2959000,47.34540969820915,-22.896268672789574,-7.8153139571730925,3069.848498535156,3181.1741845703127,3172280.0,-378615.6277553194
141,2021-03-25,3072.989990234375,3109.780029296875,3037.139892578125,3046.260009765625,3046.260009765625,3563500,44.16181502183516,-24.87767579701358,-8.397794811015086,3069.303503417969,3179.682783203125,3250990.0,-424337.5886400422
142,2021-03-26,3044.06005859375,3056.659912109375,2996.0,3052.030029296875,3052.030029296875,3312900,44.72771807096642,-25.6862736352914,-8.70309564086323,3067.258508300781,3177.4055859375,3340090.0,-380657.6575402778
143,2021-03-29,3055.43994140625,3091.25,3028.449951171875,3075.72998046875,3075.72998046875,2746000,47.099241875185406,-24.136501199972372,-8.283025552521615,3063.7380126953126,3176.3707861328126,3323330.0,-331521.3725453293
144,2021-03-30,3070.010009765625,3073.0,3034.0,3055.2900390625,3055.2900390625,2337600,45.294230841093714,-24.277746874190143,-8.434206678468524,3061.776013183594,3175.3915869140624,3303210.0,-277157.0687220176
145,2021-03-31,3064.06005859375,3119.330078125,3062.5,3094.080078125,3094.080078125,3093900,49.267750091845926,-21.017415188659925,-7.435979307117385,3066.230017089844,3174.85798828125,3300740.0,-416071.62583664776
146,2021-04-01,3117.93994140625,3162.43994140625,3115.550048828125,3161.0,3161.0,2940300,55.2998810724688,-12.88522867759093,-4.70800607145205,3075.401513671875,3172.810390625,3229810.0,-624531.9048820063
147,2021-04-05,3173.0,3235.9599609375,3161.239990234375,3226.72998046875,3226.72998046875,3334900,60.293761589571325,-1.1236556873741392,-0.7130922040368878,3086.7150146484373,3171.2051904296877,3100760.0,-4676674.322227604
148,2021-04-06,3223.75,3247.31005859375,3217.0400390625,3223.820068359375,3223.820068359375,2537800,59.97431678448806,7.871928486300931,2.3826564705196107,3100.3085205078123,3169.8369921875,3064320.0,1065113.679374247
149,2021-04-07,3233.800048828125,3303.610107421875,3223.64990234375,3279.389892578125,3279.389892578125,3346200,63.9070106314791,19.26292185175862,6.315919391946536,3111.1355102539064,3169.5447900390627,3017210.0,529804.1017221909
150,2021-04-08,3310.89990234375,3324.5,3292.0,3299.300048828125,3299.300048828125,2812100,65.22537123315311,29.55622889448614,9.962672931564976,3123.2185180664064,3169.008193359375,3002520.0,282263.6072986353
151,2021-04-09,3304.699951171875,3372.199951171875,3288.89990234375,3372.199951171875,3372.199951171875,4341500,69.60335348886608,43.09929328958424,14.634891936499455,3136.1490112304687,3171.8005908203127,3080320.0,296654.05244109035
152,2021-04-12,3355.2099609375,3395.0400390625,3351.14990234375,3379.389892578125,3379.389892578125,3281800,70.00445230377431,53.792347160026566,18.512128934513765,3150.644006347656,3174.635986328125,3077210.0,177278.36769121978
153,2021-04-13,3400.85009765625,3432.0,3395.6298828125,3400.0,3400.0,3315800,71.17848995381138,63.20117659018115,22.095763905007036,3166.560009765625,3178.5119873046874,3134190.0,150064.96332306572
154,2021-04-14,3404.0400390625,3404.1298828125,3326.0,3333.0,3333.0,3145200,62.600556844527226,64.50782735635448,22.711741435763138,3178.6170043945312,3178.3143896484376,3214950.0,138483.4363712594
155,2021-04-15,3371.0,3397.0,3352.0,3379.090087890625,3379.090087890625,3233600,65.66588619992308,68.47310521262852,24.17955964966491,3190.785009765625,3178.29619140625,3228920.0,133732.79111990827
156,2021-04-16,3380.0,3406.800048828125,3355.590087890625,3399.43994140625,3399.43994140625,3186000,66.95375768006629,72.42282483226381,25.772076039842105,3209.3575073242187,3180.0343896484374,3253490.0,123622.1713405871
157,2021-04-19,3390.330078125,3435.929931640625,3360.159912109375,3372.010009765625,3372.010009765625,2725400,63.49640304750822,72.50387026287672,26.08639188672407,3224.210009765625,3180.85458984375,3192540.0,104475.92797940811
158,2021-04-20,3373.60009765625,3382.989990234375,3316.0,3334.68994140625,3334.68994140625,2623000,59.03013161850706,68.76402578668285,25.019649308718538,3235.4010009765625,3180.505390625,3201060.0,104837.60054486332
159,2021-04-21,3316.0,3362.860107421875,3303.81005859375,3362.02001953125,3362.02001953125,2211200,61.183392690027354,67.23048029428764,24.74229566788175,3246.627001953125,3181.2869921875,3087560.0,89369.23354571272
160,2021-04-22,3371.679931640625,3372.8701171875,3301.449951171875,3309.0400390625,3309.0400390625,2580600,55.13405712452314,61.03651788229081,22.647566402018697,3257.7255004882813,3181.36779296875,3064410.0,113946.01760699452
161,2021-04-23,3319.10009765625,3375.0,3308.5,3340.8798828125,3340.8798828125,3192800,57.83239817445327,58.02804677380118,21.679740888561362,3272.456494140625,3182.4537890625,2949540.0,147271.13282449704
162,2021-04-26,3348.0,3428.449951171875,3330.93994140625,3409.0,3409.0,4880700,62.96441832829961,60.44375941659291,22.425124184775722,3290.3049926757812,3185.39119140625,3109430.0,217644.27968311886
163,2021-04-27,3443.469970703125,3460.0,3398.010009765625,3417.429931640625,3417.429931640625,3827100,63.555536569359255,62.32006469977341,23.20051503205336,3307.389990234375,3188.1855908203124,3160560.0,164957.54489555754
164,2021-04-28,3434.800048828125,3489.8798828125,3425.0,3458.5,3458.5,4631900,66.37163003095895,66.35613937493281,24.718254758971987,3327.55048828125,3191.976591796875,3309230.0,187387.82511814506
165,2021-04-29,3505.10009765625,3514.449951171875,3435.0,3471.31005859375,3471.31005859375,7682400,67.2223825808367,69.78399272182924,26.212112246063224,3346.4119873046875,3195.2299951171876,3754110.0,293085.8805991041
166,2021-04-30,3525.1201171875,3554.0,3462.5,3467.419921875,3467.419921875,7009300,66.67077354871664,71.36404968963325,27.2830199107931,3361.7329833984377,3198.0137939453125,4136440.0,256910.7094052714
167,2021-05-03,3484.72998046875,3486.64990234375,3372.699951171875,3386.489990234375,3386.489990234375,5875500,56.317255561836205,65.33278577972806,25.122610586929216,3369.720983886719,3200.745595703125,4451450.0,233872.98782782166
168,2021-05-04,3356.18994140625,3367.97998046875,3272.1298828125,3311.8701171875,3311.8701171875,5439400,48.79335353345506,53.910333215226274,20.712991344364635,3374.123486328125,3203.3681982421876,4733090.0,262608.13368610287
169,2021-05-05,3338.860107421875,3354.699951171875,3264.360107421875,3270.5400390625,3270.5400390625,3711300,45.19204717417025,41.04977558057908,15.84969741078583,3373.6809936523437,3204.8889990234375,4883100.0,234155.88978212507
170,2021-05-06,3270.0,3314.39990234375,3247.199951171875,3306.3701171875,3306.3701171875,4447700,48.72525452653501,33.364271240204744,12.922044927080467,3374.0344970703127,3207.82580078125,5069810.0,344194.7482073093
171,2021-05-07,3319.090087890625,3330.889892578125,3289.070068359375,3291.610107421875,3291.610107421875,4710300,47.37051068754591,25.785210390640714,10.137049192820822,3370.0050048828125,3212.5148046875,5221560.0,464661.846894843
172,2021-05-10,3282.320068359375,3283.0,3190.0,3190.489990234375,3190.489990234375,5838600,39.30724027837255,11.486801557522995,4.820650413543983,3360.560009765625,3214.466005859375,5317350.0,1211164.3656208736
173,2021-05-11,3136.280029296875,3238.0,3127.3701171875,3223.909912109375,3223.909912109375,4619800,42.774190845378435,2.81941384011634,1.6169169581575926,3351.755505371094,3216.02140625,5396620.0,2857165.9024864603
174,2021-05-12,3185.0,3207.93994140625,3133.10009765625,3151.93994140625,3151.93994140625,4936400,37.770463293082535,-9.744591204275821,-2.851231875285488,3342.702502441406,3217.1696044921873,5427070.0,-1731321.8341828927
175,2021-05-13,3185.469970703125,3203.840087890625,3133.0,3161.469970703125,3161.469970703125,3350900,38.79152272308679,-18.716905917088297,-6.037558232708508,3331.821496582031,3220.29900390625,4993920.0,-555009.1395966136
176,2021-05-14,3185.56005859375,3228.860107421875,3183.0,3222.89990234375,3222.89990234375,3325000,45.050309847461136,-20.63281111473043,-6.760635223739529,3322.994494628906,3225.2056005859376,4625490.0,-491817.69019640045
177,2021-05-17,3245.929931640625,3292.75,3234.590087890625,3270.389892578125,3270.389892578125,3723900,49.36121633413063,-18.110373292350687,-5.965805068227605,3317.9134887695313,3230.60419921875,4410330.0,-624207.4552238667
178,2021-05-18,3292.580078125,3312.0,3230.3701171875,3232.280029296875,3232.280029296875,2828400,46.227066987983314,-18.967818432289732,-6.298971028773323,3312.7929931640624,3236.21080078125,4149230.0,-449025.7197691556
179,2021-05-19,3195.0,3234.75,3184.0,3231.800048828125,3231.800048828125,2679700,46.18729043196316,-19.461737426707714,-6.574224873209392,3306.2819946289064,3239.5897998046876,4046070.0,-407606.98815156735
180,2021-05-20,3244.39990234375,3259.679931640625,3236.179931640625,3247.679931640625,3247.679931640625,2633200,47.787989407794896,-18.360154552801305,-6.338676341350448,3303.2139892578125,3243.3906005859376,3864620.0,-415417.96081656375
181,2021-05-21,3250.0,3256.68994140625,3197.010009765625,3203.080078125,3203.080078125,4104900,43.84341624078667,-20.8456788438275,-7.285593407122517,3296.3239990234374,3245.180400390625,3804080.0,-563426.9949770985
182,2021-05-24,3215.5,3257.949951171875,3210.5,3244.989990234375,3244.989990234375,2422800,48.1726244741642,-19.21223081760718,-6.814273728395694,3288.123498535156,3248.290400390625,3462500.0,-355547.7951970103
183,2021-05-25,3266.669921875,3279.820068359375,3213.760009765625,3259.050048828125,3259.050048828125,3261100,49.57702607622975,-16.591921653284317,-6.018692687913197,3280.2045043945313,3251.837802734375,3326630.0,-541828.6277598083
184,2021-05-26,3274.590087890625,3295.72998046875,3258.510009765625,3265.159912109375,3265.159912109375,2384000,50.208443908812704,-13.862494942730791,-5.186710212502159,3270.5375,3255.303798828125,3071390.0,-459636.2438475076
185,2021-05-27,3256.0,3260.360107421875,3230.0400390625,3230.110107421875,3230.110107421875,2561200,46.60313630297551,-14.362072302708839,-5.458393820868645,3258.477502441406,3257.1914013671876,2992420.0,-469222.28114211303
186,2021-05-28,3242.0,3247.989990234375,3219.699951171875,3223.070068359375,3223.070068359375,2329800,45.890347191923766,-15.151406974602196,-5.87707751836077,3246.260009765625,3261.0930029296874,2892900.0,-396421.5194918555
187,2021-06-01,3243.5,3250.97998046875,3209.06005859375,3218.64990234375,3218.64990234375,2430000,45.420618432962975,-15.949771616651105,-6.350875638562551,3237.8680053710937,3263.9668017578124,2763510.0,-382624.40304216114
188,2021-06-02,3223.10009765625,3235.0,3208.0,3233.989990234375,3233.989990234375,2014500,47.431673259370726,-15.169797016662415,-6.241012293373317,3233.9739990234375,3266.42919921875,2682120.0,-322784.17431399523
189,2021-06-03,3204.22998046875,3214.43994140625,3184.030029296875,3187.010009765625,3187.010009765625,2398300,42.29212999679573,-18.133519814813553,-7.545479079578729,3229.797497558594,3267.4193994140624,2653980.0,-317845.95447236986
190,2021-06-04,3212.0,3221.0,3198.81005859375,3206.219970703125,3206.219970703125,2249700,44.92025682900214,-18.716457084603917,-7.952271833312556,3224.789990234375,3269.8023974609373,2615630.0,-282900.2890187768
191,2021-06-07,3197.330078125,3208.0,3172.199951171875,3198.010009765625,3198.010009765625,2215800,43.99801742272761,-19.614806772282463,-8.540386084161133,3220.1099853515625,3272.8373974609376,2426720.0,-259449.6288767774
192,2021-06-08,3222.610107421875,3279.530029296875,3218.010009765625,3264.110107421875,3264.110107421875,3416700,52.460565509541254,-14.822170892116901,-6.617534077919599,3223.7909912109376,3277.0789990234375,2526110.0,-516310.1481260724
193,2021-06-09,3272.8701171875,3297.580078125,3270.699951171875,3281.14990234375,3281.14990234375,2455500,54.37460684720987,-9.539043653237059,-4.444666778002699,3226.6529907226563,3281.1873974609375,2445550.0,-552459.8631673865
194,2021-06-10,3282.010009765625,3351.0,3281.14990234375,3349.64990234375,3349.64990234375,3476500,61.14687503169687,0.1732515630628768,-0.2819053122771716,3236.5384887695313,3287.0745947265623,2554800.0,-12332154.977561675
195,2021-06-11,3349.64990234375,3366.580078125,3333.449951171875,3346.830078125,3346.830078125,2817400,60.74714246703064,7.555682080418137,2.93730467377152,3245.806494140625,3292.1295947265626,2580420.0,959178.6732775114
196,2021-06-14,3346.830078125,3385.0,3335.5,3383.8701171875,3383.8701171875,2569700,64.0698238112472,16.208293189822598,6.754453897060624,3253.8550048828124,3296.5869970703125,2604410.0,380445.2645858271
197,2021-06-15,3384.0,3396.989990234375,3363.110107421875,3383.1298828125,3383.1298828125,2426200,63.95331387499781,22.74364451504016,9.808126242133948,3259.4920043945312,3299.7149951171873,2604030.0,247366.3103537025
198,2021-06-16,3392.0,3426.35009765625,3360.530029296875,3415.25,3415.25,4202800,66.77654710337261,30.167035179714276,13.311548211528168,3268.6405029296875,3303.54359375,2822860.0,315725.8594729244
199,2021-06-17,3403.179931640625,3497.199951171875,3401.0,3489.239990234375,3489.239990234375,5136500,72.18153896729663,41.54163236543718,18.350109377890927,3281.5125,3307.740595703125,3096680.0,279916.5876465399
200,2021-06-18,3479.989990234375,3507.0,3473.7099609375,3486.89990234375,3486.89990234375,5247700,71.78377953999947,49.79327121230608,22.238494237470672,3293.473498535156,3311.4925927734375,3396480.0,235973.7104483408
201,2021-06-21,3476.419921875,3482.0,3434.0,3453.9599609375,3453.9599609375,3277100,66.24960356595471,53.063098506293954,23.918419648740453,3306.0174926757813,3313.12779296875,3502610.0,137011.56046789957
202,2021-06-22,3458.06005859375,3523.780029296875,3456.090087890625,3505.43994140625,3505.43994140625,3345100,70.1259373444618,59.126885794922146,26.628411074407367,3319.039990234375,3315.6487939453127,3495450.0,125621.4646323747
203,2021-06-23,3505.0,3521.0,3483.199951171875,3503.820068359375,3503.820068359375,2813300,69.85406735211765,63.07468497945092,28.706086601312723,3331.2784912109373,3317.7251953125,3531230.0,98003.60596248422
204,2021-06-24,3507.639892578125,3524.860107421875,3430.85009765625,3449.080078125,3449.080078125,3832000,61.21705661028319,61.08216789174685,27.861664493771183,3340.474499511719,3320.046796875,3566780.0,137536.65007547164
205,2021-06-25,3464.0,3464.820068359375,3394.179931640625,3401.4599609375,3401.4599609375,3941000,54.86207342517885,55.02623058505105,25.061347371453408,3349.0419921875,3320.4941943359377,3679140.0,157254.11493593792
206,2021-06-28,3416.0,3448.0,3413.510009765625,3443.889892578125,3443.889892578125,2242800,58.9510152985828,53.03919431623717,23.99164452425832,3360.0829833984376,3321.383193359375,3646450.0,93482.54546420403
207,2021-06-29,3438.820068359375,3456.030029296875,3423.030029296875,3448.139892578125,3448.139892578125,2098400,59.34825242597427,51.216995551638774,23.26515542404911,3371.557482910156,3322.905791015625,3613670.0,90194.97019267241
208,2021-06-30,3441.06005859375,3471.60009765625,3435.0,3440.159912109375,3440.159912109375,2404000,58.209218233806375,48.569097897147,22.338183317277053,3381.8659790039064,3325.0151904296877,3433790.0,107618.42025625562
209,2021-07-01,3434.610107421875,3457.0,3409.419921875,3432.969970703125,3432.969970703125,2037100,57.14503711017176,45.36748368054759,21.271512054486337,3394.1639770507813,3326.434189453125,3123850.0,95766.58183875363
210,2021-07-02,3451.639892578125,3511.719970703125,3436.919921875,3510.97998046875,3510.97998046875,3169400,64.68819740895088,48.56510831841797,22.602944178356687,3409.4019775390625,3330.47298828125,2916020.0,140220.67103253034
211,2021-07-06,3530.110107421875,3685.47998046875,3529.0,3675.739990234375,3675.739990234375,6744800,74.78356374544347,63.66016889032244,27.91982926363426,3433.2884765625,3337.1701904296874,3262790.0,241577.4085261023
212,2021-07-07,3717.3798828125,3734.199951171875,3678.909912109375,3696.580078125,3696.580078125,5328100,75.72876961183809,76.42376830549529,32.28194095604348,3454.911975097656,3342.9217919921875,3461090.0,165048.93578905237
213,2021-07-08,3643.56005859375,3759.989990234375,3621.1201171875,3731.409912109375,3731.409912109375,5180600,77.26274129883319,88.33126131845711,36.28407971556797,3477.4249755859373,3349.2013916015626,3697820.0,142778.87273456802
214,2021-07-09,3722.52001953125,3748.0,3693.39990234375,3719.340087890625,3719.340087890625,3748200,75.48239115221864,95.69103473594942,38.8098210032439,3495.9094848632812,3354.418193359375,3689440.0,96578.64692771217
215,2021-07-12,3744.0,3757.2900390625,3696.7900390625,3718.550048828125,3718.550048828125,2571600,75.35998354465525,100.303719788315,40.74772208994322,3514.4954833984375,3359.3629931640626,3552500.0,63110.27630756042
216,2021-07-13,3702.10009765625,3773.080078125,3671.320068359375,3677.360107421875,3677.360107421875,3845900,69.07092914766756,99.4887773565074,40.4571850064312,3529.1699829101562,3363.561796875,3712810.0,95060.98853364719
217,2021-07-14,3708.85009765625,3717.659912109375,3660.830078125,3681.679931640625,3681.679931640625,3296600,69.35972885221923,98.06111579288108,40.307297368728904,3544.0974853515627,3369.465595703125,3832630.0,81786.67921698862
218,2021-07-15,3694.199951171875,3695.39990234375,3620.919921875,3631.199951171875,3631.199951171875,3185300,62.06642377899226,91.79817908045288,37.94020377220899,3554.894982910156,3375.8521923828125,3910760.0,83955.79578655865
219,2021-07-16,3633.31005859375,3646.06005859375,3570.4599609375,3573.6298828125,3573.6298828125,4043700,54.96760544954875,81.25270283693044,33.57105061015353,3559.1144775390626,3381.9139892578123,4111420.0,120451.99439713059
220,2021-07-19,3532.580078125,3550.2099609375,3499.159912109375,3549.590087890625,3549.590087890625,3784600,52.27871598995409,70.14691648066946,29.128112581822847,3562.248986816406,3386.778388671875,4172940.0,129929.46210877212
221,2021-07-20,3567.320068359375,3592.0,3518.0,3573.18994140625,3573.18994140625,3255700,54.6253360777403,62.5290160846871,26.136876384189527,3568.210485839844,3392.4099853515627,3824030.0,124563.46933520363
222,2021-07-21,3576.3798828125,3586.449951171875,3543.639892578125,3585.199951171875,3585.199951171875,2319000,55.816067373232265,56.80605764814345,24.02499280180164,3572.198486328125,3400.3041845703124,3523120.0,96524.48261404256
223,2021-07-22,3587.22998046875,3640.02001953125,3582.27001953125,3638.030029296875,3638.030029296875,3265400,60.70145865848889,55.88926090054656,23.61709300136665,3578.908984375,3408.5865869140625,3331600.0,138264.26477683097
